ECS_Version,Indexed,Field_Set,Field,Type,Level,Normalization,Example,Description
1.2.10,true,user,user.target.roles,keyword,extended,array,"[""kibana_admin"", ""reporting_user""]",Array of user roles at the time of the event.
1.2.10,true,user_agent,user_agent.device.name,keyword,extended,,iPhone,Name of the device.
1.2.10,true,user_agent,user_agent.name,keyword,extended,,Safari,Name of the user agent.
1.2.10,true,user_agent,user_agent.original,keyword,extended,,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",Unparsed user_agent string.
1.2.10,true,user_agent,user_agent.original.text,match_only_text,extended,,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1",Unparsed user_agent string.
1.2.10,true,user_agent,user_agent.os.family,keyword,extended,,debian,"OS family (such as redhat, debian, freebsd, windows)."
1.2.10,true,user_agent,user_agent.os.full,keyword,extended,,Mac OS Mojave,"Operating system name, including the version or code name."
1.2.10,true,user_agent,user_agent.os.full.text,match_only_text,extended,,Mac OS Mojave,"Operating system name, including the version or code name."
1.2.10,true,user_agent,user_agent.os.kernel,keyword,extended,,4.4.0-112-generic,Operating system kernel version as a raw string.
1.2.10,true,user_agent,user_agent.os.name,keyword,extended,,Mac OS X,"Operating system name, without the version."
1.2.10,true,user_agent,user_agent.os.name.text,match_only_text,extended,,Mac OS X,"Operating system name, without the version."
1.2.10,true,user_agent,user_agent.os.platform,keyword,extended,,darwin,"Operating system platform (such centos, ubuntu, windows)."
1.2.10,true,user_agent,user_agent.os.type,keyword,extended,,macos,"Which commercial OS family (one of: linux, macos, unix, windows, ios or android)."
1.2.10,true,user_agent,user_agent.os.version,keyword,extended,,10.14.1,Operating system version as a raw string.
1.2.10,true,user_agent,user_agent.version,keyword,extended,,12.0,Version of the user agent.
